feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64
0.3265936461492249,0.10215177246511509,0.6874743556546534,0.8634229758645443,0.16453680838120943,0.6503945447607588,0.22191134413415858,0.25467841291011517,0.8059406112205356,0.3130972568327587,0.08313849086974179,0.5575160096653501,0.030102976652324087,0.10851324597476275,0.15511438664077304,0.6150740940151835,0.02770167502071319,0.9643567157900923,0.9923321600751519,0.6658035428540596,0.9530708007006423,0.28623442251286135,0.13421004918222634,0.833806657484398,0.6654824243807744,0.9358321259612665,0.8234647835862684,0.8836355021693061,0.3809742695389824,0.8331637879223779,0.36521514411956446,0.2241617878907034,0.8880676063529562,0.513750154995858,0.6959732693021197,0.7472956438951688,0.15646097493240163,0.20214701084764441,0.1541624424184268,0.7768774695577598,0.5255106679867612,0.881220561079151,0.6010079052453995,0.5934943412831234,0.09793273285662474,0.6958440118378899,0.8129017058440323,0.7735046277643796,0.41936658349107125,0.9435688763324591,0.9183593992382821,0.45263488012977404,0.894836567537875,0.7559757391212556,0.835633878165469,0.3120035192288485,0.7014708919533741,0.3420091007752203,0.4034731546076319,0.8173494192499928,0.6418914975982821,0.9707074946446004,0.7239055646909598,0.9090846616206703
0.8554746268477922,0.37935615706259895,0.7239794943708636,0.2816832360019659,0.9681034529473511,0.8737646500963315,0.5170578007350958,0.16488370689493148,0.7304375622812455,0.4179803167570586,0.10185145020529784,0.5026045219361261,0.8612168718112002,0.9086223420172458,0.2788741698294186,0.15574118318476426,0.2578329037696818,0.6785902557324995,0.340099640969836,0.10244849816984603,0.477434437977182,0.4763033442786413,0.5360987181509823,0.7001377964647522,0.37728086000159444,0.7451623571009445,0.17736812558070936,0.5878867523935529,0.33338926745758657,0.012833181758146184,0.8819690414780165,0.34820505495533993,0.535140301284031,0.642280247295514,0.07353578031565178,0.9750631233521934,0.2568351488289675,0.5081759327892628,0.000975355098062014,0.36259910874516266,0.6601345016932787,0.3646732413986925,0.5313855235930682,0.5567939057099308,0.05064996317456438,0.5498843694554554,0.4366663766191533,0.1530952340880103,0.6512580284290643,0.7507443314259644,0.3647279695114911,0.9270964862963615,0.33680602192336984,0.14598577470546603,0.5513705651269094,0.5122510866448143,0.41649053702911387,0.22812925041714438,0.9220401092462638,0.23770699521661698,0.19628337475864976,0.3693421466680449,0.4740257657141653,0.6926034969611167
0.4349998427324062,0.22646625343237148,0.5266068538989224,0.39397699126878527,0.40380491220709336,0.3466832301614101,0.178174271260516,0.903429946567334,0.7073266405304992,0.5311896191398624,0.47039949818734705,0.46850776128449045,0.2773319779928668,0.6634247987696598,0.3680231749246947,0.4253081262487022,0.0053104376787904695,0.16227199972577133,0.30230661518702007,0.501670937935139,0.5968546647860868,0.928549988212358,0.37661626729100106,0.6035821610583175,0.410691918733629,0.619006227600353,0.26728073600988755,0.39367219339688053,0.7254241838210164,0.44151544292779243,0.6708096211370975,0.1997263879241944,0.6409017873837575,0.3148476203175321,0.8072704647596738,0.8379181613914821,0.09558900697138406,0.20233437601147664,0.2877960685321612,0.347412723452729,0.8519237568893163,0.7372801463478509,0.03796057354838789,0.9039535696226263,0.503386221242219,0.026620405538365866,0.8104301986276846,0.46547685326400956,0.5674430930321689,0.9000876798500762,0.8692877528339531,0.8511356312857415,0.1278883849004886,0.8798795760178169,0.5337863368714725,0.31816574833759825,0.17265710942197277,0.1930550320363731,0.49496280103319523,0.34342293553244774,0.6776031949991238,0.571258489298415,0.09735453664647509,0.7994993974791107
0.6707890342957843,0.3159185871725456,0.30828510282616517,0.7488638130537156,0.5665951019184301,0.15007817124890244,0.013179901761217527,0.7188983969112175,0.47688300231365266,0.13879042340546055,0.6313625013040686,0.5052978303384948,0.20110474964692548,0.9080675007778334,0.9089743122511499,0.155402321474012,0.7702520658821366,0.772528815796364,0.49054885053354014,0.20725222832863321,0.9559888902915489,0.30891291193749715,0.9604098342587783,0.5076999990039043,0.567718502795269,0.0721170543564974,0.6970898348057081,0.9041935694543692,0.5217044825382013,0.9495410242216106,0.33623255248017003,0.6970078558363653,0.7465338767067856,0.6588391946982629,0.44505692476801373,0.4863713902985095,0.1710438513589123,0.8537685382526062,0.15388097826492964,0.39923855750179804,0.22381430043781425,0.13855949953884017,0.38801665724824663,0.8550191047606724,0.7880563163739189,0.5558707849795704,0.6462602871837075,0.9567691225507694,0.22704318191354755,0.20350737464350654,0.016455644527718638,0.8127308438766576,0.976904443716225,0.8428372802923705,0.5960222822391776,0.4756944496788098,0.8167925850073886,0.8997624395634075,0.09355277593947275,0.9296627254683116,0.5710893806478299,0.9513583324065817,0.3212980489426116,0.7135682571635524
0.928855104225385,0.9009615330141431,0.5675958876443727,0.2752996654997043,0.2934494202863662,0.7849075867248758,0.0507031847451066,0.6437192542689599,0.8203487232072931,0.7799726209273978,0.13291872022404072,0.10666776303781733,0.8391363274624433,0.5631995768876297,0.5650794545493396,0.44491525690379763,0.8454766797693638,0.6270361141254409,0.5872561155649751,0.8707492041400389,0.9009165247071625,0.5955582597635085,0.9985618598204494,0.9913506362644938,0.1489641071762563,0.3450872456427305,0.982555739864818,0.2080421123569446,0.16755060628685214,0.014180147706323254,0.5696116671116993,0.33808049540424967,0.9439275735285124,0.8904220047333687,0.2968283368635658,0.5277218933682613,0.40790952327380325,0.4796029206467145,0.43698555210548173,0.5751484324104088,0.6188270535638916,0.622398824929074,0.4094248968092048,0.9015607928102003,0.5254145725821814,0.8161240713280327,0.2230649628664425,0.7161708584245344,0.8147717828452912,0.1252350356042674,0.297318886023916,0.4860853388972898,0.5073017157878927,0.32125597733884603,0.6027170162592022,0.14429362311976945,0.9450285570649366,0.931067275907503,0.9720768110465001,0.37933101572630756,0.3968984445332283,0.2114487319751327,0.35492470234688056,0.20198313566112847
0.38931089426809695,0.09033998289508027,0.6315238940187122,0.5400097792977919,0.17307550984567877,0.5836028908631229,0.4478445013473922,0.309572945939215,0.1603927105325308,0.11906060271678809,0.9568346703987332,0.30836513460557535,0.644861070405977,0.690039968445565,0.46054842485197167,0.10552266622253037,0.2219715747514427,0.4894787150699986,0.9585030643290751,0.4821748008962523,0.19824404783283056,0.07029295411677816,0.7179009298114448,0.6880197155899784,0.7780517345476806,0.27136832785036824,0.174285652320749,0.7006102601901097,0.006888084009303519,0.7121170641774962,0.2294802910073228,0.7742271251574497,0.19075632821935684,0.726110616480789,0.401917254163336,0.2113454764634699,0.8010606659553104,0.9298877790616679,0.4410948171045592,0.488074579145225,0.41290965809573654,0.12091588438798506,0.785774055327165,0.2509832888656909,0.8921283561096078,0.7889787383038945,0.75937452486139,0.8463641439710302,0.6799066165271086,0.26978355666562504,0.16141767708153887,0.30263546818414044,0.5082593817985044,0.08113751839169392,0.9147955358562231,0.7565538568789072,0.8320926445251975,0.22227550037767585,0.5247888996743324,0.25844966714912787,0.7997407618207037,0.990657491430981,0.428078512038107,0.7131991928815521
0.8328093870786145,0.17653030075213694,0.9357881262935843,0.18315288157033638,0.7821499449339079,0.5661960726469207,0.11272678903592737,0.5560946310392331,0.9479493563923056,0.8738721197061163,0.18619416146289836,0.07576799808196111,0.008112130191589628,0.199959002504575,0.48514595732775634,0.4231913590207045,0.6010873111620092,0.14132981881264328,0.5755349179526903,0.3413525969304356,0.03556835148184123,0.5986843753191559,0.5408620504422533,0.4261336242419481,0.3354539839647599,0.8676088913286463,0.21498204933169462,0.687542702808527,0.7865285110123198,0.1282514098520452,0.5500050024926214,0.39784367448815383,0.18463463985488127,0.8932428885608528,0.9776562911452362,0.9081843826111694,0.45626614849583436,0.811830319169156,0.1951712671690714,0.0446114859343365,0.2683725383021365,0.6100784934187891,0.854223133027283,0.3856119508567064,0.48538000344015575,0.4935222536511815,0.5979142830812606,0.1707820393006182,0.176011268702865,0.12073493879914676,0.7125083254556615,0.9974137577530986,0.6340310573647172,0.061802242407844266,0.5257420879023414,0.5409564922351005,0.09522947420493055,0.2832752758133691,0.7611346073001773,0.060986841302274275,0.5236623590060746,0.5611292791793863,0.2870983555751787,0.4327309513718296
0.2177273547481381,0.8598878947122445,0.862653716711127,0.3560732626204316,0.7473807116924217,0.24738484592786425,0.21179394798384554,0.35834138368189783,0.7204128983157045,0.16214302870363273,0.12027685407749977,0.3421021315466597,0.26103465234123757,0.13395831205301578,0.06625065743450076,0.02301018789602649,0.5903686561568929,0.8825712480159397,0.27174679856173845,0.16223604151147575,0.8458223979589077,0.9649302473789171,0.3939265059837789,0.23589200480189498,0.1300827351864604,0.04523089351951781,0.7469497797744088,0.07815525691461433,0.6451149706542922,0.7825508720658522,0.8980160412337894,0.7018484426476436,0.28725558330905776,0.6041421172505188,0.47149624013889324,0.8498601560424994,0.7250308534077323,0.472304159022077,0.014600506214153541,0.6299950500975551,0.16905928424129335,0.8231466374643623,0.26346011867327246,0.08810800055999202,0.46017361737694984,0.7332162101260906,0.6302689980936234,0.11256217408378533,0.16608592098244668,0.5158248058295484,0.36450676585719266,0.9751600216664649,0.2976880779966048,0.2559209829352169,0.6032508184148936,0.5835803699494567,0.10220569535590807,0.4149940823608732,0.4577911015077055,0.3922938241433428,0.9913989872437057,0.7296623170835367,0.15639582930438856,0.5461185646435383
0.2645753989695151,0.9344017427443938,0.27865951024983426,0.10135409215933511,0.5793256021319955,0.16135475210868044,0.13988939445199788,0.733527419571175,0.7619749494004485,0.37396371181278554,0.21881892079584964,0.27172239636042983,0.35645648559600285,0.002699611701065252,0.6087813811607978,0.09460760309587546,0.5726558224357314,0.35368830854647715,0.40147494449802856,0.7472339748316246,0.9667401341339985,0.5055191239142468,0.7992362700630494,0.9295867981905558,0.8880538564516224,0.04955820777414599,0.04541724666754543,0.6260413821770242,0.41275695375141674,0.3175061439301181,0.031306284104320126,0.27712918894113014,0.7229858519984885,0.6630399951783198,0.14579924557918122,0.3026503830812428,0.15282916156116644,0.23857452086337894,0.3722038687294942,0.6877172486319892,0.12823188429221022,0.04232519420828218,0.20587360875445126,0.9669802400969139,0.31518765959732375,0.540506548846352,0.5534597431309675,0.5297424195243188,0.15853773241761504,0.43663058013684497,0.4761095322263684,0.7128124211786655,0.4216466545709211,0.5731266441885103,0.9186980640042586,0.04671948576820362,0.6840564773698651,0.41223735618427515,0.8388223262500225,0.6167365996381837,0.6451150767196354,0.924345023181793,0.861783135708064,0.6877253541092262
0.2290081745913759,0.15395702636704467,0.403460280090993,0.21746830348798152,0.4519189045561598,0.5482568191015925,0.7216127748406677,0.9112898276654489,0.25307744028180246,0.8941655106529443,0.6424635035833968,0.3744073345299068,0.030113961900624653,0.16908744921818708,0.21700137072455294,0.4514950596172629,0.6517941461118891,0.8235774322292471,0.834647770129659,0.7089005054727435,0.9690331165303971,0.06761191703981506,0.9244431840743222,0.8368763611812924,0.45364325747472845,0.6518533453416415,0.20741924297139347,0.16516988314679704,0.7090813443122427,0.1907509501218866,0.132532682776065,0.5681261959190279,0.9144674781790829,0.9294679800888246,0.8555050404138492,0.6207356627925924,0.6380979043837796,0.8803071894523485,0.5828371440850756,0.1761574437718041,0.9171137866549919,0.12439663916703803,0.39863726078002204,0.9043447920303447,0.28591675925503746,0.9856018815127169,0.3068085084662723,0.02614988665677276,0.8019295955422199,0.537298528053733,0.5526957198771002,0.6433000598306362,0.3658054744368453,0.698464789524645,0.8450236912932758,0.9144844638708602,0.04888646205197811,0.47534909613886733,0.4295431678222119,0.5560887807172166,0.9702104002538794,0.47631064675467694,0.6417330020476054,0.8592288831496302
0.3124318442647197,0.7803403226166775,0.06183718022004392,0.9226278902902769,0.9699739107444386,0.7124490195748554,0.15247616737443836,0.4868975604684581,0.19569924891001944,0.5755831511660215,0.04051325323187227,0.647076870954266,0.9038021194240433,0.033879657320758816,0.6387538977903047,0.009896583641649914,0.054629539263914895,0.88079020800457,0.1212233636563187,0.8165520577177378,0.4750064747378093,0.006726368734740196,0.6286358993160235,0.47599801577344947,0.7118659259076798,0.993292690064588,0.26043992466997923,0.8333299040411752,0.07325160538927877,0.6729572445520191,0.09908738872389122,0.5479018167784876,0.4827832167841144,0.9636468547413028,0.880579597520959,0.8441972003339888,0.5926779093749068,0.7458917732860493,0.20742104316707144,0.08087227359166038,0.7298943482607313,0.10627675763050759,0.35348004775425823,0.6874535367058104,0.7831287193545264,0.20668575897771846,0.4513768190543366,0.6813855780306238,0.47462479598954366,0.007026175145870894,0.914456726961366,0.833481949189692,0.8772875104006644,0.4171262130174189,0.8738066499894429,0.5940241648976863,0.04596653546916174,0.12159995811744995,0.95936575136609,0.5481768697758393,0.4637764692101134,0.12504935469340728,0.103039786204849,0.3485598220293331
0.29216194319187894,0.5656588570000316,0.9498941464024575,0.8064984070091091,0.27362370232576216,0.45482636270337806,0.9332602312446502,0.1738656001993416,0.9774075185297074,0.07914555732081818,0.6790114173099663,0.5771123208174387,0.890039931717598,0.013289404746055888,0.6082216792687415,0.48952671428212113,0.3071784228382657,0.8061729388759485,0.28428902760206487,0.4392193395892021,0.21014585278013975,0.716373982084148,0.47182802875493834,0.9714056999939619,0.0669339380502798,0.7935570642243605,0.24049304000750837,0.36636565960090195,0.8389923502664548,0.19287126265640808,0.6798154220462616,0.7631870969234611,0.27178952329522177,0.6602035029776957,0.5851807179299012,0.41018821884055934,0.4588089898145472,0.8173548976715819,0.8320362919375969,0.32223959654264,0.33162559831839056,0.2655715130573586,0.5102944996641027,0.22059802252128247,0.34183933942949973,0.4177314179412701,0.2534110860244547,0.42422797382647826,0.8349907082534848,0.8440304222495906,0.3133981973914206,0.46263611439424923,0.5053357801466177,0.14839395551473733,0.9730894261115205,0.5559711193823745,0.7077352449460012,0.15081198502991056,0.4422845011891383,0.4603774515179644,0.9653467327223241,0.711417036918744,0.8487670480369265,0.15554019543813435
0.12475484779785095,0.7762828945798689,0.11058056987866371,0.3708872411271089,0.9680208579491669,0.3577608710605369,0.9086017200921477,0.5539991981656649,0.1387170412755392,0.7040030259190774,0.24475070527444776,0.13791725530930454,0.6832454654900239,0.36224322038263135,0.5009363777991783,0.9665342079285404,0.8094452845972792,0.24382602117253582,0.425311715829072,0.4993567157279528,0.9338749268715015,0.3435916571647196,0.6217847692209945,0.567991102197576,0.48140359192526505,0.3988190819575952,0.3436806576495124,0.7919874031966812,0.4791274925823329,0.40790875085178,0.12192559442423134,0.8394468274063689,0.5579634367323532,0.21105315536461433,0.14120446076641957,0.5646589898911317,0.9355655128761121,0.2790216610592321,0.9863037766258862,0.047824194413210175,0.03920193789404447,0.8767923703857023,0.2572137774308001,0.6086086425147796,0.8070928608544833,0.629672835896123,0.1343356343169143,0.4562869289239557,0.2656104633281541,0.9086631372964238,0.24740734704231704,0.22519316560635527,0.9872097790568141,0.5241474176005763,0.20033058307856766,0.5288011175205966,0.14981330038313545,0.169763329339494,0.30820330408353647,0.05433819776776605,0.47885484198372197,0.03793426028542779,0.5990136583894117,0.8680318850226799
